make: se entra en el directorio '/home/jako/aquora/core_physics'
make: No se hace nada para 'all'.
make: se sale del directorio '/home/jako/aquora/core_physics'
======================================================================
  H7 AUTO-GOVERNOR — Thermodynamic Closed-Loop Control
  Mode: DAEMON
======================================================================

🚀 Iniciando Extractor de Bits H7 para Job: which-pink-counter
============================================================
📦 [CACHE] Recuperados 768 bits de entropía local.
[OS:01310] TURBULENTO | Gap Cuántico: 0.1763 | Load: 0.233
[OS:01315] TURBULENTO | Gap Cuántico: 0.1978 | Load: 0.236
[OS:01320] TURBULENTO | Gap Cuántico: 0.2411 | Load: 0.230
[OS:01325] TURBULENTO | Gap Cuántico: 0.1893 | Load: 0.226
[OS:01330] TURBULENTO | Gap Cuántico: 0.1960 | Load: 0.221
[OS:01335] TURBULENTO | Gap Cuántico: 0.1887 | Load: 0.224
[OS:01340] TURBULENTO | Gap Cuántico: 0.2095 | Load: 0.230
[OS:01345] TURBULENTO | Gap Cuántico: 0.1768 | Load: 0.229
[OS:01350] TURBULENTO | Gap Cuántico: 0.1762 | Load: 0.233
[OS:01355] TURBULENTO | Gap Cuántico: 0.1889 | Load: 0.229
[OS:01360] TURBULENTO | Gap Cuántico: 0.1889 | Load: 0.232
[OS:01365] TURBULENTO | Gap Cuántico: 0.2068 | Load: 0.235
[OS:01370] TURBULENTO | Gap Cuántico: 0.2268 | Load: 0.232
[OS:01375] TURBULENTO | Gap Cuántico: 0.1971 | Load: 0.230
[OS:01380] TURBULENTO | Gap Cuántico: 0.1844 | Load: 0.235
[OS:01385] TURBULENTO | Gap Cuántico: 0.1951 | Load: 0.225
[OS:01390] TURBULENTO | Gap Cuántico: 0.1893 | Load: 0.229
[OS:01395] TURBULENTO | Gap Cuántico: 0.1863 | Load: 0.226
[OS:01400] TURBULENTO | Gap Cuántico: 0.1773 | Load: 0.228
[OS:01405] TURBULENTO | Gap Cuántico: 0.1748 | Load: 0.229
[OS:01410] TURBULENTO | Gap Cuántico: 0.1823 | Load: 0.224
[OS:01415] TURBULENTO | Gap Cuántico: 0.1759 | Load: 0.221
[OS:01420] TURBULENTO | Gap Cuántico: 0.2073 | Load: 0.219
[OS:01425] TURBULENTO | Gap Cuántico: 0.1957 | Load: 0.224
[OS:01430] TURBULENTO | Gap Cuántico: 0.1904 | Load: 0.234
[OS:01435] TURBULENTO | Gap Cuántico: 0.1773 | Load: 0.232
[OS:01440] TURBULENTO | Gap Cuántico: 0.2062 | Load: 0.231
[OS:01445] TURBULENTO | Gap Cuántico: 0.1909 | Load: 0.227
[OS:01450] TURBULENTO | Gap Cuántico: 0.2273 | Load: 0.232
[OS:01455] TURBULENTO | Gap Cuántico: 0.1999 | Load: 0.235
[OS:01460] TURBULENTO | Gap Cuántico: 0.1739 | Load: 0.229
[OS:01465] TURBULENTO | Gap Cuántico: 0.1998 | Load: 0.224
[OS:01470] TURBULENTO | Gap Cuántico: 0.2137 | Load: 0.230
[OS:01475] TURBULENTO | Gap Cuántico: 0.2374 | Load: 0.230
[OS:01480] TURBULENTO | Gap Cuántico: 0.1902 | Load: 0.220
[OS:01485] TURBULENTO | Gap Cuántico: 0.2276 | Load: 0.229
[OS:01490] TURBULENTO | Gap Cuántico: 0.2283 | Load: 0.238
[OS:01495] TURBULENTO | Gap Cuántico: 0.1889 | Load: 0.226
[OS:01500] TURBULENTO | Gap Cuántico: 0.2322 | Load: 0.225
[OS:01505] TURBULENTO | Gap Cuántico: 0.1716 | Load: 0.221
[OS:01510] TURBULENTO | Gap Cuántico: 0.2171 | Load: 0.218
[OS:01515] TURBULENTO | Gap Cuántico: 0.1961 | Load: 0.230
[OS:01520] TURBULENTO | Gap Cuántico: 0.2328 | Load: 0.231
[OS:01525] TURBULENTO | Gap Cuántico: 0.1854 | Load: 0.224
[OS:01530] TURBULENTO | Gap Cuántico: 0.2116 | Load: 0.228
[OS:01535] TURBULENTO | Gap Cuántico: 0.2208 | Load: 0.236
[OS:01540] TURBULENTO | Gap Cuántico: 0.2168 | Load: 0.225
[OS:01545] TURBULENTO | Gap Cuántico: 0.2159 | Load: 0.231
[OS:01550] TURBULENTO | Gap Cuántico: 0.2424 | Load: 0.228
[OS:01555] TURBULENTO | Gap Cuántico: 0.1961 | Load: 0.230
[OS:01560] TURBULENTO | Gap Cuántico: 0.2094 | Load: 0.230
[OS:01565] TURBULENTO | Gap Cuántico: 0.1837 | Load: 0.234
[OS:01570] TURBULENTO | Gap Cuántico: 0.1836 | Load: 0.240
[OS:01575] TURBULENTO | Gap Cuántico: 0.2120 | Load: 0.235
[OS:01580] TURBULENTO | Gap Cuántico: 0.2365 | Load: 0.225
[OS:01585] TURBULENTO | Gap Cuántico: 0.2221 | Load: 0.229
[OS:01590] TURBULENTO | Gap Cuántico: 0.2116 | Load: 0.231
[OS:01595] TURBULENTO | Gap Cuántico: 0.2170 | Load: 0.227
[OS:01600] TURBULENTO | Gap Cuántico: 0.2262 | Load: 0.238
[OS:01605] TURBULENTO | Gap Cuántico: 0.2160 | Load: 0.236
[OS:01610] TURBULENTO | Gap Cuántico: 0.2135 | Load: 0.230
[OS:01615] TURBULENTO | Gap Cuántico: 0.2424 | Load: 0.231
[OS:01620] TURBULENTO | Gap Cuántico: 0.1955 | Load: 0.233
[OS:01625] TURBULENTO | Gap Cuántico: 0.1940 | Load: 0.231
[OS:01630] TURBULENTO | Gap Cuántico: 0.1923 | Load: 0.230
[OS:01635] TURBULENTO | Gap Cuántico: 0.2112 | Load: 0.229
[OS:01640] TURBULENTO | Gap Cuántico: 0.1785 | Load: 0.228
[OS:01645] TURBULENTO | Gap Cuántico: 0.2171 | Load: 0.231
[OS:01650] TURBULENTO | Gap Cuántico: 0.1894 | Load: 0.236
[OS:01655] TURBULENTO | Gap Cuántico: 0.1763 | Load: 0.231
[OS:01660] TURBULENTO | Gap Cuántico: 0.1857 | Load: 0.232
[OS:01665] TURBULENTO | Gap Cuántico: 0.1962 | Load: 0.232
[OS:01670] TURBULENTO | Gap Cuántico: 0.2168 | Load: 0.232
[OS:01675] TURBULENTO | Gap Cuántico: 0.1950 | Load: 0.234
[OS:01680] TURBULENTO | Gap Cuántico: 0.1950 | Load: 0.233
[OS:01685] TURBULENTO | Gap Cuántico: 0.1879 | Load: 0.223
[OS:01690] TURBULENTO | Gap Cuántico: 0.2089 | Load: 0.232
[OS:01695] TURBULENTO | Gap Cuántico: 0.1715 | Load: 0.227
[OS:01700] TURBULENTO | Gap Cuántico: 0.2369 | Load: 0.228
[OS:01705] TURBULENTO | Gap Cuántico: 0.1819 | Load: 0.225
[OS:01710] TURBULENTO | Gap Cuántico: 0.2276 | Load: 0.227
[OS:01715] TURBULENTO | Gap Cuántico: 0.2167 | Load: 0.227
[OS:01720] TURBULENTO | Gap Cuántico: 0.1756 | Load: 0.234
[OS:01725] TURBULENTO | Gap Cuántico: 0.1842 | Load: 0.223
[OS:01730] TURBULENTO | Gap Cuántico: 0.2415 | Load: 0.230
[OS:01735] TURBULENTO | Gap Cuántico: 0.2145 | Load: 0.233
[OS:01740] TURBULENTO | Gap Cuántico: 0.1870 | Load: 0.227
[OS:01745] TURBULENTO | Gap Cuántico: 0.2262 | Load: 0.227
[OS:01750] TURBULENTO | Gap Cuántico: 0.1731 | Load: 0.232
[OS:01755] TURBULENTO | Gap Cuántico: 0.1951 | Load: 0.230
[OS:01760] TURBULENTO | Gap Cuántico: 0.1915 | Load: 0.228
[OS:01765] TURBULENTO | Gap Cuántico: 0.2097 | Load: 0.223
[OS:01770] TURBULENTO | Gap Cuántico: 0.1893 | Load: 0.223
[OS:01775] TURBULENTO | Gap Cuántico: 0.2414 | Load: 0.236
[OS:01780] TURBULENTO | Gap Cuántico: 0.2116 | Load: 0.227
[OS:01785] TURBULENTO | Gap Cuántico: 0.1837 | Load: 0.230
[OS:01790] TURBULENTO | Gap Cuántico: 0.1939 | Load: 0.228
[OS:01795] TURBULENTO | Gap Cuántico: 0.1891 | Load: 0.233
[OS:01800] TURBULENTO | Gap Cuántico: 0.1781 | Load: 0.232
[OS:01805] TURBULENTO | Gap Cuántico: 0.2079 | Load: 0.229
[OS:01810] TURBULENTO | Gap Cuántico: 0.1893 | Load: 0.226
[OS:01815] TURBULENTO | Gap Cuántico: 0.1781 | Load: 0.218
[OS:01820] TURBULENTO | Gap Cuántico: 0.1950 | Load: 0.227
[OS:01825] TURBULENTO | Gap Cuántico: 0.2422 | Load: 0.233
[OS:01830] TURBULENTO | Gap Cuántico: 0.2112 | Load: 0.235
[OS:01835] TURBULENTO | Gap Cuántico: 0.1850 | Load: 0.226
[OS:01840] TURBULENTO | Gap Cuántico: 0.2420 | Load: 0.233
[OS:01845] TURBULENTO | Gap Cuántico: 0.2350 | Load: 0.227
[OS:01850] TURBULENTO | Gap Cuántico: 0.2276 | Load: 0.227
[OS:01855] TURBULENTO | Gap Cuántico: 0.2295 | Load: 0.232
[OS:01860] TURBULENTO | Gap Cuántico: 0.1757 | Load: 0.232
[OS:01865] TURBULENTO | Gap Cuántico: 0.1766 | Load: 0.228
[OS:01870] TURBULENTO | Gap Cuántico: 0.2112 | Load: 0.230
[OS:01875] TURBULENTO | Gap Cuántico: 0.1764 | Load: 0.233
[OS:01880] TURBULENTO | Gap Cuántico: 0.2422 | Load: 0.225
[OS:01885] TURBULENTO | Gap Cuántico: 0.1845 | Load: 0.229
[OS:01890] TURBULENTO | Gap Cuántico: 0.2031 | Load: 0.235
[OS:01895] TURBULENTO | Gap Cuántico: 0.1813 | Load: 0.232
[OS:01900] TURBULENTO | Gap Cuántico: 0.1946 | Load: 0.226
[OS:01905] TURBULENTO | Gap Cuántico: 0.2396 | Load: 0.234
[OS:01910] TURBULENTO | Gap Cuántico: 0.2094 | Load: 0.230
[OS:01915] TURBULENTO | Gap Cuántico: 0.1940 | Load: 0.242
[OS:01920] TURBULENTO | Gap Cuántico: 0.1760 | Load: 0.238
[OS:01925] TURBULENTO | Gap Cuántico: 0.2355 | Load: 0.232
[OS:01930] TURBULENTO | Gap Cuántico: 0.1923 | Load: 0.226
[OS:01935] TURBULENTO | Gap Cuántico: 0.2361 | Load: 0.231
[OS:01940] TURBULENTO | Gap Cuántico: 0.1760 | Load: 0.225
[OS:01945] TURBULENTO | Gap Cuántico: 0.2131 | Load: 0.220
[OS:01950] TURBULENTO | Gap Cuántico: 0.2171 | Load: 0.224
[OS:01955] TURBULENTO | Gap Cuántico: 0.2385 | Load: 0.238
[OS:01960] TURBULENTO | Gap Cuántico: 0.1753 | Load: 0.231
[OS:01965] TURBULENTO | Gap Cuántico: 0.2283 | Load: 0.226
[OS:01970] TURBULENTO | Gap Cuántico: 0.2424 | Load: 0.224
[OS:01975] TURBULENTO | Gap Cuántico: 0.2163 | Load: 0.231
[OS:01980] TURBULENTO | Gap Cuántico: 0.1975 | Load: 0.226
[OS:01985] TURBULENTO | Gap Cuántico: 0.1861 | Load: 0.236
[OS:01990] TURBULENTO | Gap Cuántico: 0.1755 | Load: 0.232
[OS:01995] TURBULENTO | Gap Cuántico: 0.1942 | Load: 0.227
[OS:02000] TURBULENTO | Gap Cuántico: 0.2411 | Load: 0.240
[OS:02005] TURBULENTO | Gap Cuántico: 0.1818 | Load: 0.230
[OS:02010] TURBULENTO | Gap Cuántico: 0.2164 | Load: 0.229
[OS:02015] TURBULENTO | Gap Cuántico: 0.2392 | Load: 0.219
[OS:02020] TURBULENTO | Gap Cuántico: 0.1854 | Load: 0.224
[OS:02025] TURBULENTO | Gap Cuántico: 0.2316 | Load: 0.233
[OS:02030] TURBULENTO | Gap Cuántico: 0.2067 | Load: 0.231
[OS:02035] TURBULENTO | Gap Cuántico: 0.2168 | Load: 0.233
[OS:02040] TURBULENTO | Gap Cuántico: 0.1956 | Load: 0.231
[OS:02045] TURBULENTO | Gap Cuántico: 0.2389 | Load: 0.234
[OS:02050] TURBULENTO | Gap Cuántico: 0.1831 | Load: 0.238
[OS:02055] TURBULENTO | Gap Cuántico: 0.1859 | Load: 0.228
[OS:02060] TURBULENTO | Gap Cuántico: 0.2163 | Load: 0.232
[OS:02065] TURBULENTO | Gap Cuántico: 0.2227 | Load: 0.223
[OS:02070] TURBULENTO | Gap Cuántico: 0.1837 | Load: 0.222
[OS:02075] TURBULENTO | Gap Cuántico: 0.2316 | Load: 0.229
[OS:02080] TURBULENTO | Gap Cuántico: 0.1708 | Load: 0.222
[OS:02085] TURBULENTO | Gap Cuántico: 0.2293 | Load: 0.232
[OS:02090] TURBULENTO | Gap Cuántico: 0.1955 | Load: 0.221
[OS:02095] TURBULENTO | Gap Cuántico: 0.2159 | Load: 0.226
[OS:02100] TURBULENTO | Gap Cuántico: 0.1959 | Load: 0.226
[OS:02105] TURBULENTO | Gap Cuántico: 0.2169 | Load: 0.232
[OS:02110] TURBULENTO | Gap Cuántico: 0.1885 | Load: 0.232
[OS:02115] TURBULENTO | Gap Cuántico: 0.1913 | Load: 0.223
[OS:02120] TURBULENTO | Gap Cuántico: 0.1951 | Load: 0.221
[OS:02125] TURBULENTO | Gap Cuántico: 0.2150 | Load: 0.229
[OS:02130] TURBULENTO | Gap Cuántico: 0.1998 | Load: 0.237
[OS:02135] TURBULENTO | Gap Cuántico: 0.1753 | Load: 0.230
[OS:02140] TURBULENTO | Gap Cuántico: 0.1942 | Load: 0.233
[OS:02145] TURBULENTO | Gap Cuántico: 0.2168 | Load: 0.234
[OS:02150] TURBULENTO | Gap Cuántico: 0.1837 | Load: 0.227
[OS:02155] TURBULENTO | Gap Cuántico: 0.1898 | Load: 0.224
[OS:02160] TURBULENTO | Gap Cuántico: 0.1885 | Load: 0.221
[OS:02165] TURBULENTO | Gap Cuántico: 0.2005 | Load: 0.226
[OS:02170] TURBULENTO | Gap Cuántico: 0.1932 | Load: 0.223
[OS:02175] TURBULENTO | Gap Cuántico: 0.1823 | Load: 0.234
[OS:02180] TURBULENTO | Gap Cuántico: 0.1788 | Load: 0.228
[OS:02185] TURBULENTO | Gap Cuántico: 0.1773 | Load: 0.225
[OS:02190] TURBULENTO | Gap Cuántico: 0.1742 | Load: 0.233
[OS:02195] TURBULENTO | Gap Cuántico: 0.2381 | Load: 0.231
[OS:02200] TURBULENTO | Gap Cuántico: 0.1998 | Load: 0.233
[OS:02205] TURBULENTO | Gap Cuántico: 0.1774 | Load: 0.236
[OS:02210] TURBULENTO | Gap Cuántico: 0.1883 | Load: 0.225
[OS:02215] TURBULENTO | Gap Cuántico: 0.1761 | Load: 0.228
[OS:02220] TURBULENTO | Gap Cuántico: 0.2107 | Load: 0.232
[OS:02225] TURBULENTO | Gap Cuántico: 0.1724 | Load: 0.233
[OS:02230] TURBULENTO | Gap Cuántico: 0.1813 | Load: 0.225
[OS:02235] TURBULENTO | Gap Cuántico: 0.1722 | Load: 0.232
[OS:02240] TURBULENTO | Gap Cuántico: 0.2392 | Load: 0.237
[OS:02245] TURBULENTO | Gap Cuántico: 0.1935 | Load: 0.234
[OS:02250] TURBULENTO | Gap Cuántico: 0.1877 | Load: 0.228
[OS:02255] TURBULENTO | Gap Cuántico: 0.2120 | Load: 0.230
[OS:02260] TURBULENTO | Gap Cuántico: 0.1957 | Load: 0.230
[OS:02265] TURBULENTO | Gap Cuántico: 0.2031 | Load: 0.233
[OS:02270] TURBULENTO | Gap Cuántico: 0.1846 | Load: 0.229
[OS:02275] TURBULENTO | Gap Cuántico: 0.2297 | Load: 0.230
[OS:02280] TURBULENTO | Gap Cuántico: 0.1823 | Load: 0.228
[OS:02285] TURBULENTO | Gap Cuántico: 0.2280 | Load: 0.239
[OS:02290] TURBULENTO | Gap Cuántico: 0.1880 | Load: 0.229
[OS:02295] TURBULENTO | Gap Cuántico: 0.1908 | Load: 0.229
[OS:02300] TURBULENTO | Gap Cuántico: 0.1963 | Load: 0.237
[OS:02305] TURBULENTO | Gap Cuántico: 0.1892 | Load: 0.234
[OS:02310] TURBULENTO | Gap Cuántico: 0.2287 | Load: 0.233
[OS:02315] TURBULENTO | Gap Cuántico: 0.1829 | Load: 0.227
[OS:02320] TURBULENTO | Gap Cuántico: 0.1816 | Load: 0.223
[OS:02325] TURBULENTO | Gap Cuántico: 0.2328 | Load: 0.224
[OS:02330] TURBULENTO | Gap Cuántico: 0.1885 | Load: 0.233
[OS:02335] TURBULENTO | Gap Cuántico: 0.1894 | Load: 0.234
[OS:02340] TURBULENTO | Gap Cuántico: 0.2369 | Load: 0.241
[OS:02345] TURBULENTO | Gap Cuántico: 0.1963 | Load: 0.231
[OS:02350] TURBULENTO | Gap Cuántico: 0.2223 | Load: 0.236
[OS:02355] TURBULENTO | Gap Cuántico: 0.2166 | Load: 0.232
[OS:02360] TURBULENTO | Gap Cuántico: 0.1877 | Load: 0.228
[OS:02365] TURBULENTO | Gap Cuántico: 0.1892 | Load: 0.222
[OS:02370] TURBULENTO | Gap Cuántico: 0.1958 | Load: 0.223
[OS:02375] TURBULENTO | Gap Cuántico: 0.2116 | Load: 0.226
[OS:02380] TURBULENTO | Gap Cuántico: 0.1853 | Load: 0.228
[OS:02385] TURBULENTO | Gap Cuántico: 0.2163 | Load: 0.234
[OS:02390] TURBULENTO | Gap Cuántico: 0.1763 | Load: 0.235
[OS:02395] TURBULENTO | Gap Cuántico: 0.1700 | Load: 0.233
[OS:02400] TURBULENTO | Gap Cuántico: 0.1956 | Load: 0.232
[OS:02405] TURBULENTO | Gap Cuántico: 0.2167 | Load: 0.232
[OS:02410] TURBULENTO | Gap Cuántico: 0.1925 | Load: 0.234
[OS:02415] TURBULENTO | Gap Cuántico: 0.1932 | Load: 0.238
[OS:02420] TURBULENTO | Gap Cuántico: 0.1961 | Load: 0.229
[OS:02425] TURBULENTO | Gap Cuántico: 0.1761 | Load: 0.234
[OS:02430] TURBULENTO | Gap Cuántico: 0.2365 | Load: 0.238
[OS:02435] TURBULENTO | Gap Cuántico: 0.1958 | Load: 0.232
[OS:02440] TURBULENTO | Gap Cuántico: 0.1959 | Load: 0.230
[OS:02445] TURBULENTO | Gap Cuántico: 0.1823 | Load: 0.229
[OS:02450] TURBULENTO | Gap Cuántico: 0.2146 | Load: 0.231
[OS:02455] TURBULENTO | Gap Cuántico: 0.1925 | Load: 0.224
[OS:02460] TURBULENTO | Gap Cuántico: 0.1935 | Load: 0.226
[OS:02465] TURBULENTO | Gap Cuántico: 0.2099 | Load: 0.239
[OS:02470] TURBULENTO | Gap Cuántico: 0.1841 | Load: 0.231
[OS:02475] TURBULENTO | Gap Cuántico: 0.1941 | Load: 0.229
[OS:02480] TURBULENTO | Gap Cuántico: 0.1889 | Load: 0.233
[OS:02485] TURBULENTO | Gap Cuántico: 0.1755 | Load: 0.230
[OS:02490] TURBULENTO | Gap Cuántico: 0.2255 | Load: 0.230
[OS:02495] TURBULENTO | Gap Cuántico: 0.2406 | Load: 0.233
[OS:02500] TURBULENTO | Gap Cuántico: 0.2287 | Load: 0.230
[OS:02505] TURBULENTO | Gap Cuántico: 0.2138 | Load: 0.230
[OS:02510] TURBULENTO | Gap Cuántico: 0.2159 | Load: 0.231
[OS:02515] TURBULENTO | Gap Cuántico: 0.1894 | Load: 0.235
[OS:02520] TURBULENTO | Gap Cuántico: 0.1903 | Load: 0.235
[OS:02525] TURBULENTO | Gap Cuántico: 0.1848 | Load: 0.237
[OS:02530] TURBULENTO | Gap Cuántico: 0.1821 | Load: 0.229
[OS:02535] TURBULENTO | Gap Cuántico: 0.1908 | Load: 0.228
[OS:02540] TURBULENTO | Gap Cuántico: 0.1708 | Load: 0.228
[OS:02545] TURBULENTO | Gap Cuántico: 0.1715 | Load: 0.229
[OS:02550] TURBULENTO | Gap Cuántico: 0.2359 | Load: 0.227
[OS:02555] TURBULENTO | Gap Cuántico: 0.2390 | Load: 0.231
[OS:02560] TURBULENTO | Gap Cuántico: 0.1902 | Load: 0.229
[OS:02565] TURBULENTO | Gap Cuántico: 0.1848 | Load: 0.233
[OS:02570] TURBULENTO | Gap Cuántico: 0.2048 | Load: 0.232
[OS:02575] TURBULENTO | Gap Cuántico: 0.2374 | Load: 0.234
[OS:02580] TURBULENTO | Gap Cuántico: 0.1962 | Load: 0.228
[OS:02585] TURBULENTO | Gap Cuántico: 0.1956 | Load: 0.220
[OS:02590] TURBULENTO | Gap Cuántico: 0.1942 | Load: 0.224
[OS:02595] TURBULENTO | Gap Cuántico: 0.1747 | Load: 0.229
[OS:02600] TURBULENTO | Gap Cuántico: 0.1863 | Load: 0.230
[OS:02605] TURBULENTO | Gap Cuántico: 0.1763 | Load: 0.226
[OS:02610] TURBULENTO | Gap Cuántico: 0.2112 | Load: 0.224
[OS:02615] TURBULENTO | Gap Cuántico: 0.1767 | Load: 0.232
[OS:02620] TURBULENTO | Gap Cuántico: 0.2131 | Load: 0.222
[OS:02625] TURBULENTO | Gap Cuántico: 0.1873 | Load: 0.221
[OS:02630] TURBULENTO | Gap Cuántico: 0.2316 | Load: 0.229
[OS:02635] TURBULENTO | Gap Cuántico: 0.1905 | Load: 0.226
[OS:02640] TURBULENTO | Gap Cuántico: 0.1887 | Load: 0.224
[OS:02645] TURBULENTO | Gap Cuántico: 0.2287 | Load: 0.236
[OS:02650] TURBULENTO | Gap Cuántico: 0.2048 | Load: 0.229
[OS:02655] TURBULENTO | Gap Cuántico: 0.1936 | Load: 0.235
[OS:02660] TURBULENTO | Gap Cuántico: 0.2290 | Load: 0.230
[OS:02665] TURBULENTO | Gap Cuántico: 0.2290 | Load: 0.228
[OS:02670] TURBULENTO | Gap Cuántico: 0.1961 | Load: 0.228
[OS:02675] TURBULENTO | Gap Cuántico: 0.2131 | Load: 0.233
[OS:02680] TURBULENTO | Gap Cuántico: 0.1840 | Load: 0.229
[OS:02685] TURBULENTO | Gap Cuántico: 0.2124 | Load: 0.229
[OS:02690] TURBULENTO | Gap Cuántico: 0.2073 | Load: 0.235
[OS:02695] TURBULENTO | Gap Cuántico: 0.2080 | Load: 0.230
[OS:02700] TURBULENTO | Gap Cuántico: 0.2145 | Load: 0.232
[OS:02705] TURBULENTO | Gap Cuántico: 0.1763 | Load: 0.221
[OS:02710] TURBULENTO | Gap Cuántico: 0.2087 | Load: 0.229
[OS:02715] TURBULENTO | Gap Cuántico: 0.1816 | Load: 0.231
[OS:02720] TURBULENTO | Gap Cuántico: 0.1961 | Load: 0.222
[OS:02725] TURBULENTO | Gap Cuántico: 0.2068 | Load: 0.222
[OS:02730] TURBULENTO | Gap Cuántico: 0.2075 | Load: 0.232
[OS:02735] TURBULENTO | Gap Cuántico: 0.1863 | Load: 0.217
[OS:02740] TURBULENTO | Gap Cuántico: 0.1875 | Load: 0.236
[OS:02745] TURBULENTO | Gap Cuántico: 0.2403 | Load: 0.241
[OS:02750] TURBULENTO | Gap Cuántico: 0.1840 | Load: 0.236
[OS:02755] TURBULENTO | Gap Cuántico: 0.2140 | Load: 0.227
[OS:02760] TURBULENTO | Gap Cuántico: 0.2090 | Load: 0.230
[OS:02765] TURBULENTO | Gap Cuántico: 0.1880 | Load: 0.228
[OS:02770] TURBULENTO | Gap Cuántico: 0.2162 | Load: 0.230
[OS:02775] TURBULENTO | Gap Cuántico: 0.2138 | Load: 0.232
[OS:02780] TURBULENTO | Gap Cuántico: 0.1866 | Load: 0.230
[OS:02785] TURBULENTO | Gap Cuántico: 0.2227 | Load: 0.229
[OS:02790] TURBULENTO | Gap Cuántico: 0.2273 | Load: 0.229
[OS:02795] TURBULENTO | Gap Cuántico: 0.1748 | Load: 0.230
[OS:02800] TURBULENTO | Gap Cuántico: 0.1919 | Load: 0.233
[OS:02805] TURBULENTO | Gap Cuántico: 0.2073 | Load: 0.232
[OS:02810] TURBULENTO | Gap Cuántico: 0.1956 | Load: 0.232
[OS:02815] TURBULENTO | Gap Cuántico: 0.1849 | Load: 0.234
[OS:02820] TURBULENTO | Gap Cuántico: 0.2344 | Load: 0.235
[OS:02825] TURBULENTO | Gap Cuántico: 0.1836 | Load: 0.229
[OS:02830] TURBULENTO | Gap Cuántico: 0.2079 | Load: 0.228
[OS:02835] TURBULENTO | Gap Cuántico: 0.1750 | Load: 0.229
[OS:02840] TURBULENTO | Gap Cuántico: 0.2054 | Load: 0.230
[OS:02845] TURBULENTO | Gap Cuántico: 0.2172 | Load: 0.225
[OS:02850] TURBULENTO | Gap Cuántico: 0.2059 | Load: 0.229
[OS:02855] TURBULENTO | Gap Cuántico: 0.1923 | Load: 0.224
[OS:02860] TURBULENTO | Gap Cuántico: 0.1849 | Load: 0.222
[OS:02865] TURBULENTO | Gap Cuántico: 0.2322 | Load: 0.226
[OS:02870] TURBULENTO | Gap Cuántico: 0.2356 | Load: 0.221
[OS:02875] TURBULENTO | Gap Cuántico: 0.2131 | Load: 0.224
[OS:02880] TURBULENTO | Gap Cuántico: 0.2344 | Load: 0.228
[OS:02885] TURBULENTO | Gap Cuántico: 0.1762 | Load: 0.229
[OS:02890] TURBULENTO | Gap Cuántico: 0.2104 | Load: 0.234
[OS:02895] TURBULENTO | Gap Cuántico: 0.1892 | Load: 0.236
[OS:02900] TURBULENTO | Gap Cuántico: 0.1957 | Load: 0.232
[OS:02905] TURBULENTO | Gap Cuántico: 0.2390 | Load: 0.233
[OS:02910] TURBULENTO | Gap Cuántico: 0.2128 | Load: 0.230
[OS:02915] TURBULENTO | Gap Cuántico: 0.2171 | Load: 0.233
[OS:02920] TURBULENTO | Gap Cuántico: 0.1935 | Load: 0.220
[OS:02925] TURBULENTO | Gap Cuántico: 0.2067 | Load: 0.231
[OS:02930] TURBULENTO | Gap Cuántico: 0.1779 | Load: 0.222
[OS:02935] TURBULENTO | Gap Cuántico: 0.1946 | Load: 0.228
[OS:02940] TURBULENTO | Gap Cuántico: 0.2340 | Load: 0.232
[OS:02945] TURBULENTO | Gap Cuántico: 0.1953 | Load: 0.224
[OS:02950] TURBULENTO | Gap Cuántico: 0.1958 | Load: 0.222
[OS:02955] TURBULENTO | Gap Cuántico: 0.2009 | Load: 0.233
[OS:02960] TURBULENTO | Gap Cuántico: 0.1876 | Load: 0.230
[OS:02965] TURBULENTO | Gap Cuántico: 0.1801 | Load: 0.227
[OS:02970] TURBULENTO | Gap Cuántico: 0.2239 | Load: 0.230
[OS:02975] TURBULENTO | Gap Cuántico: 0.1835 | Load: 0.234
[OS:02980] TURBULENTO | Gap Cuántico: 0.1861 | Load: 0.233
[OS:02985] TURBULENTO | Gap Cuántico: 0.1960 | Load: 0.231
[OS:02990] TURBULENTO | Gap Cuántico: 0.1842 | Load: 0.222
[OS:02995] TURBULENTO | Gap Cuántico: 0.2090 | Load: 0.230
[OS:03000] TURBULENTO | Gap Cuántico: 0.1926 | Load: 0.230
[OS:03005] TURBULENTO | Gap Cuántico: 0.1894 | Load: 0.233
[OS:03010] TURBULENTO | Gap Cuántico: 0.1825 | Load: 0.226
[OS:03015] TURBULENTO | Gap Cuántico: 0.1962 | Load: 0.219
[OS:03020] TURBULENTO | Gap Cuántico: 0.2132 | Load: 0.229
[OS:03025] TURBULENTO | Gap Cuántico: 0.2416 | Load: 0.238
[OS:03030] TURBULENTO | Gap Cuántico: 0.1913 | Load: 0.231
[OS:03035] TURBULENTO | Gap Cuántico: 0.1767 | Load: 0.224
[OS:03040] TURBULENTO | Gap Cuántico: 0.1758 | Load: 0.227
[OS:03045] TURBULENTO | Gap Cuántico: 0.1879 | Load: 0.228
[OS:03050] TURBULENTO | Gap Cuántico: 0.1889 | Load: 0.232
[OS:03055] TURBULENTO | Gap Cuántico: 0.1857 | Load: 0.225
[OS:03060] TURBULENTO | Gap Cuántico: 0.1978 | Load: 0.232
[OS:03065] TURBULENTO | Gap Cuántico: 0.2424 | Load: 0.234
[OS:03070] TURBULENTO | Gap Cuántico: 0.2107 | Load: 0.235
[OS:03075] TURBULENTO | Gap Cuántico: 0.1929 | Load: 0.225
